timestamp,Current_Phase_Average_Mean,Active_Energy_Delivered_Received,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation,Pyranometer_1,Temperature_Probe_1,Temperature_Probe_2
2016/4/2 13:05,574.32745361328,153598.5781,369.97412109375,2.6099998950958,34.50666809,927.1767578,169.06666564941,0,4.6999998092651,959.01000976562,0,1034.9973144531,67.12166595,70.141670227051
2016/4/2 13:10,573.00256347656,153629.3281,369.11685180664,1.9199999570847,34.659999847412,926.76147460938,110.16666412354,0,4.3000001907349,958.93334960938,0,1035.2321777344,68.047752380371,70.414894104004
2016/4/2 13:15,562.7880859,153659.5156,362.2236328,2.6233332157135,34.823333740234,924.62469482422,110.13333129883,0,4.3000001907349,958.90002441406,0,1034.4317626953,86.91862488,70.762657165527
2016/4/2 13:20,563.7197266,153689.75,362.75173950195,1.960000038,34.860000610352,919.86865234375,146.73333740234,0,3.0999999046326,958.89666748047,0,1030.0147705078,69.297637939453,71.571357727051
2016/4/2 13:25,558.68927001953,153719.7188,359.60336303711,1.6100000143051,35.313331604004,917.55627441406,183.76666259766,0,4.5,958.74334716797,0,1029.7423095703,69.874122619629,71.916404724121
2016/4/2 13:30,570.94903564453,153750.3438,367.61834716797,2.7766666412354,35.139999389648,913.92370605469,168.76666259766,0,5.0999999046326,958.69000244141,0,1028.0848388672,87.632049560547,71.793762207031
2016/4/2 13:35,589.8095703,153781.9844,379.72448730469,3.1766667366028,34.95333481,910.15509033203,142.30000305176,0,5.3000001907349,958.63330078125,0,1025.3404541016,66.839172363281,70.144500732422
2016/4/2 13:40,631.09405517578,153815.8906,406.8447266,2.1700000762939,34.990001678467,906.50775146484,144.86666870117,0,5.5,958.59997558594,0,1021.7043457031,66.607597351074,69.867889404297
2016/4/2 13:45,595.60418701172,153847.875,383.67047119141,1.6499999761581,35.060001373291,900.16528320312,262.73333740234,0,5.3000001907349,958.51666259766,0,1015.9831542969,68.609703063965,70.85383606
2016/4/2 13:50,639.37731933594,153882.2344,412.33435058594,1.1800000667572,34.990001678467,893.92974853516,153.43333435059,0,3.7000000476837,958.39337158203,0,1010.1165771484,70.13484955,71.802619934082
2016/4/2 14:00,619.36303710938,153951.5156,399.26788330078,1.7799999713898,34.79666519,884.78009033203,114.56666564941,0,3.0,958.24664306641,0,1000.3412475586,71.541275024414,71.448371887207
2016/4/2 14:05,620.21569824219,153984.8594,400.04385375977,1.5900000333786,34.829998016357,877.71911621094,183.4666595,0,3.5999999046326,958.1533203,0,993.29571533203,90.77791595,71.841087341309
2016/4/2 14:15,624.50415039062,154051.7969,402.58224487305,2.8466668128967,35.643333435059,862.65539550781,217.0333405,0,5.5,957.99664306641,0,978.7490234,66.657218933105,69.028289794922
2016/4/2 14:20,627.81677246094,154085.5156,404.74368286133,3.3733332157135,35.566665649414,853.51208496094,265.76666259766,0,5.5,957.87670898438,0,969.52520751953,64.029365539551,67.130630493164
2016/4/2 14:25,629.26409912109,154119.3438,405.89175415039,2.5066666603088,35.736667633057,845.28668212891,191.39999389648,0,5.0,957.80999755859,0,961.25708007812,81.027137756348,66.357856750488
2016/4/2 14:30,631.25408935547,154153.2969,407.48577880859,4.9000000953674,35.936668395996,836.90173339844,171.5,0,8.6999998092651,957.68664550781,0,954.11920166016,80.138236999512,65.489822387695
